attendance,boxscore_index,date,datetime,game_number_for_day,day_or_night,game,game_duration,games_behind,innings,location,loser,opponent_abbr,rank,record,result,runs_allowed,runs_scored,save,streak,winner,home,road,home_team_runs,road_team_runs,team,cum_runs_scored,cum_runs_allowed,ytd_rd,winning_team
,ARI/ARI202009110,"Friday, Sep 11",2020-09-11,1,Night,46,2:32,15.5,9,Home,Kikuchi,SEA,5,17-29,Win,3,4,Crichton,++,Young,ARI,SEA,4,3,Arizona Diamondbacks,189,230,-0.8913043478260869,ARI
,ARI/ARI202009120,"Saturday, Sep 12",2020-09-12,1,Night,47,2:45,15.5,9,Home,Gallen,SEA,5,17-30,Loss,7,3,,-,Sheffield,ARI,SEA,3,7,Arizona Diamondbacks,192,237,-0.9574468085106383,SEA
,ARI/ARI202009130,"Sunday, Sep 13",2020-09-13,1,Day,48,3:32,16.5,9,Home,Weaver,SEA,5,17-31,Loss,7,3,,--,Sadler,ARI,SEA,3,7,Arizona Diamondbacks,195,244,-1.0208333333333333,SEA
,ANA/ANA202009150,"Tuesday, Sep 15",2020-09-15,1,Night,49,3:06,16.0,9,Away,Andriese,LAA,5,18-31,Win,8,9,Crichton,+,Mella,LAA,ARI,8,9,Arizona Diamondbacks,204,252,-0.9795918367346939,ARI
,ANA/ANA202009160,"Wednesday, Sep 16",2020-09-16,1,Night,50,3:10,16.0,9,Away,Bundy,LAA,5,19-31,Win,6,9,Crichton,++,Clarke,LAA,ARI,6,9,Arizona Diamondbacks,213,258,-0.9,ARI
,ANA/ANA202009170,"Thursday, Sep 17",2020-09-17,1,Day,51,3:07,17.0,9,Away,Young,LAA,5,19-32,Loss,7,3,,-,Canning,LAA,ARI,7,3,Arizona Diamondbacks,216,265,-0.9607843137254902,LAA
,HOU/HOU202009180,"Friday, Sep 18",2020-09-18,1,Night,52,3:08,17.0,9,Away,Garcia,HOU,5,20-32,Win,3,6,Crichton,+,Gallen,HOU,ARI,3,6,Arizona Diamondbacks,222,268,-0.8846153846153846,ARI
,HOU/HOU202009190,"Saturday, Sep 19",2020-09-19,1,Night,53,2:37,18.0,9,Away,Weaver,HOU,5,20-33,Loss,3,2,Pressly,-,Paredes,HOU,ARI,3,2,Arizona Diamondbacks,224,271,-0.8867924528301887,HOU
,HOU/HOU202009200,"Sunday, Sep 20",2020-09-20,1,Day,54,3:04,18.0,9,Away,Guerra,HOU,5,20-34,Loss,3,2,Pressly,--,Taylor,HOU,ARI,3,2,Arizona Diamondbacks,226,274,-0.8888888888888888,HOU
,BOS/BOS202007240,"Friday, Jul 24",2020-07-24,1,Night,1,3:18,0.0,9,Home,Milone,BAL,1,1-0,Win,2,13,,+,Eovaldi,BOS,BAL,13,2,Boston Red Sox,13,2,11.0,BOS
,BOS/BOS202007250,"Saturday, Jul 25",2020-07-25,1,Day,2,3:01,0.0,9,Home,Perez,BAL,1,1-1,Loss,7,2,,-,Cobb,BOS,BAL,2,7,Boston Red Sox,15,9,3.0,BAL
,BOS/BOS202007260,"Sunday, Jul 26",2020-07-26,1,Day,3,3:13,1.0,9,Home,Weber,BAL,4,1-2,Loss,7,4,Sulser,--,LeBlanc,BOS,BAL,4,7,Boston Red Sox,19,16,1.0,BAL
,BOS/BOS202007270,"Monday, Jul 27",2020-07-27,1,Night,4,3:11,2.0,9,Home,Osich,NYM,5,1-3,Loss,7,4,Lugo,---,Wacha,BOS,NYM,4,7,Boston Red Sox,23,23,0.0,NYM
,BOS/BOS202007280,"Tuesday, Jul 28",2020-07-28,1,Night,5,2:58,3.0,9,Home,Hall,NYM,5,1-4,Loss,8,3,,----,Peterson,BOS,NYM,3,8,Boston Red Sox,26,31,-1.0,NYM
,NYN/NYN202007290,"Wednesday, Jul 29",2020-07-29,1,Night,6,3:44,2.0,9,Away,Wilson,NYM,5,2-4,Win,5,6,Workman,+,Hembree,NYM,BOS,5,6,Boston Red Sox,32,36,-0.6666666666666666,BOS
,NYN/NYN202007300,"Thursday, Jul 30",2020-07-30,1,Night,7,3:49,2.0,9,Away,Matz,NYM,3,3-4,Win,2,4,Workman,++,Perez,NYM,BOS,2,4,Boston Red Sox,36,38,-0.2857142857142857,BOS
,NYA/NYA202007310,"Friday, Jul 31",2020-07-31,1,Night,8,3:08,3.0,9,Away,Weber,NYY,5,3-5,Loss,5,1,,-,Montgomery,NYY,BOS,5,1,Boston Red Sox,37,43,-0.75,NYY
,NYA/NYA202008010,"Saturday, Aug 1",2020-08-01,1,Night,9,3:07,4.0,9,Away,Godley,NYY,5,3-6,Loss,5,2,Hale,--,Nelson,NYY,BOS,5,2,Boston Red Sox,39,48,-1.0,NYY
,NYA/NYA202008020,"Sunday, Aug 2",2020-08-02,1,Night,10,3:12,5.0,9,Away,Barnes,NYY,5,3-7,Loss,9,7,Britton,---,Ottavino,NYY,BOS,9,7,Boston Red Sox,46,57,-1.1,NYY
,TBA/TBA202008040,"Tuesday, Aug 4",2020-08-04,1,Night,11,3:14,6.0,9,Away,Eovaldi,TBR,5,3-8,Loss,5,1,Anderson,----,Morton,TBR,BOS,5,1,Boston Red Sox,47,62,-1.3636363636363635,TBR
,TBA/TBA202008050,"Wednesday, Aug 5",2020-08-05,1,Night,12,3:05,5.5,9,Away,Yarbrough,TBR,5,4-8,Win,0,5,,+,Perez,TBR,BOS,0,5,Boston Red Sox,52,62,-0.8333333333333334,BOS
,BOS/BOS202008070,"Friday, Aug 7",2020-08-07,1,Night,13,3:33,4.0,9,Home,Roark,TOR,4,5-8,Win,3,5,Workman,++,Hembree,BOS,TOR,5,3,Boston Red Sox,57,65,-0.6153846153846154,BOS
,BOS/BOS202008080,"Saturday, Aug 8",2020-08-08,1,Night,14,3:18,4.5,9,Home,Walden,TOR,5,5-9,Loss,2,1,Bass,-,Kay,BOS,TOR,1,2,Boston Red Sox,58,67,-0.6428571428571429,TOR
,BOS/BOS202008090,"Sunday, Aug 9",2020-08-09,1,Day,15,2:46,3.5,9,Home,Hatch,TOR,4,6-9,Loss,3,5,,+,Barnes,BOS,TOR,5,3,Boston Red Sox,63,70,-0.4666666666666667,TOR
,BOS/BOS202008100,"Monday, Aug 10",2020-08-10,1,Night,16,4:24,4.0,9,Home,Springs,TBR,5,6-10,Loss,8,7,Kittredge,-,Loup,BOS,TBR,7,8,Boston Red Sox,70,78,-0.5,TBR
,BOS/BOS202008110,"Tuesday, Aug 11",2020-08-11,1,Night,17,3:25,5.0,9,Home,Perez,TBR,5,6-11,Loss,8,2,,--,Curtiss,BOS,TBR,2,8,Boston Red Sox,72,86,-0.8235294117647058,TBR
,BOS/BOS202008120,"Wednesday, Aug 12",2020-08-12,1,Night,18,2:58,6.0,9,Home,Godley,TBR,5,6-12,Loss,9,5,,---,Snell,BOS,TBR,5,9,Boston Red Sox,77,95,-1.0,TBR
,BOS/BOS202008130,"Thursday, Aug 13",2020-08-13,1,Day,19,3:44,6.5,9,Home,Hart,TBR,5,6-13,Loss,17,8,Banda,----,Beeks,BOS,TBR,8,17,Boston Red Sox,85,112,-1.4210526315789473,TBR
,NYA/NYA202008140,"Friday, Aug 14",2020-08-14,1,Night,20,3:35,7.5,9,Away,Brewer,NYY,5,6-14,Loss,10,3,,-----,Cole,NYY,BOS,10,3,Boston Red Sox,88,122,-1.7,NYY
,NYA/NYA202008150,"Saturday, Aug 15",2020-08-15,1,Night,21,3:05,8.5,9,Away,Eovaldi,NYY,5,6-15,Loss,11,5,,------,Paxton,NYY,BOS,11,5,Boston Red Sox,93,133,-1.9047619047619047,NYY
,NYA/NYA202008160,"Sunday, Aug 16",2020-08-16,1,Night,22,3:06,9.5,9,Away,Mazza,NYY,5,6-16,Loss,4,2,Britton,-------,Happ,NYY,BOS,4,2,Boston Red Sox,95,137,-1.9090909090909092,NYY
,NYA/NYA202008170,"Monday, Aug 17",2020-08-17,1,Night,23,2:46,10.5,9,Away,Perez,NYY,5,6-17,Loss,6,3,,--------,King,NYY,BOS,6,3,Boston Red Sox,98,143,-1.9565217391304348,NYY
,BOS/BOS202008180,"Tuesday, Aug 18",2020-08-18,1,Night,24,4:06,10.5,9,Home,Taylor,PHI,5,6-18,Loss,13,6,,---------,Parker,BOS,PHI,6,13,Boston Red Sox,104,156,-2.1666666666666665,PHI
,BOS/BOS202008190,"Wednesday, Aug 19",2020-08-19,1,Day,25,3:36,9.5,9,Home,Arrieta,PHI,5,7-18,Win,3,6,Workman,+,Brice,BOS,PHI,6,3,Boston Red Sox,110,159,-1.96,BOS
,BAL/BAL202008200,"Thursday, Aug 20",2020-08-20,1,Night,26,3:26,9.0,9,Away,Wojciechowski,BAL,5,8-18,Win,1,7,,++,Eovaldi,BAL,BOS,1,7,Boston Red Sox,117,160,-1.6538461538461537,BOS
,BAL/BAL202008210,"Friday, Aug 21",2020-08-21,1,Night,27,3:04,8.0,9,Away,Means,BAL,5,9-18,Win,5,8,Barnes,+++,Hernandez,BAL,BOS,5,8,Boston Red Sox,125,165,-1.4814814814814814,BOS
,BAL/BAL202008220,"Saturday, Aug 22",2020-08-22,1,Night,28,3:36,9.0,10,Away,Barnes,BAL,5,9-19,Loss,5,4,,-,Castro,BAL,BOS,5,4,Boston Red Sox,129,170,-1.4642857142857142,BAL
,BAL/BAL202008230,"Sunday, Aug 23",2020-08-23,1,Day,29,3:17,10.0,9,Away,Godley,BAL,5,9-20,Loss,5,4,Scott,--,Eshelman,BAL,BOS,5,4,Boston Red Sox,133,175,-1.4482758620689655,BAL
,TOR/TOR202008250,"Tuesday, Aug 25",2020-08-25,1,Night,30,3:42,9.5,9,Away,Font,TOR,5,10-20,Win,7,9,Barnes,+,Valdez,TOR,BOS,7,9,Boston Red Sox,142,182,-1.3333333333333333,BOS
,TOR/TOR202008260,"Wednesday, Aug 26",2020-08-26,1,Night,31,2:58,10.5,9,Away,Brewer,TOR,5,10-21,Loss,9,1,,-,Yamaguchi,TOR,BOS,9,1,Boston Red Sox,143,191,-1.5483870967741935,TOR
,BOS/BOS202008280,"Friday, Aug 28",2020-08-28,1,Night,32,3:21,11.5,9,Home,Perez,WSN,5,10-22,Loss,10,2,,--,Scherzer,BOS,WSN,2,10,Boston Red Sox,145,201,-1.75,WSN
,BOS/BOS202008290,"Saturday, Aug 29",2020-08-29,1,Night,33,3:25,11.5,9,Home,Sanchez,WSN,5,11-22,Win,3,5,Barnes,+,Brasier,BOS,WSN,5,3,Boston Red Sox,150,204,-1.6363636363636365,BOS
,BOS/BOS202008300,"Sunday, Aug 30",2020-08-30,1,Day,34,3:26,11.5,9,Home,Voth,WSN,5,12-22,Win,5,9,,++,Osich,BOS,WSN,9,5,Boston Red Sox,159,209,-1.4705882352941178,BOS
,BOS/BOS202008310,"Monday, Aug 31",2020-08-31,1,Night,35,3:19,12.5,9,Home,Brewer,ATL,5,12-23,Loss,6,3,Melancon,-,Fried,BOS,ATL,3,6,Boston Red Sox,162,215,-1.5142857142857142,ATL
,BOS/BOS202009010,"Tuesday, Sep 1",2020-09-01,1,Night,36,3:05,12.5,9,Home,Stock,ATL,5,12-24,Loss,10,3,,--,Anderson,BOS,ATL,3,10,Boston Red Sox,165,225,-1.6666666666666667,ATL
,BOS/BOS202009020,"Wednesday, Sep 2",2020-09-02,1,Night,37,3:01,13.5,9,Home,Triggs,ATL,5,12-25,Loss,7,5,Melancon,---,Matzek,BOS,ATL,5,7,Boston Red Sox,170,232,-1.6756756756756757,ATL
,BOS/BOS202009030,"Thursday, Sep 3",2020-09-03,1,Night,38,4:02,14.0,10,Home,Valdez,TOR,5,12-26,Loss,6,2,,----,Dolis,BOS,TOR,2,6,Boston Red Sox,172,238,-1.736842105263158,TOR
,BOS/BOS202009041,"Friday, Sep 4 (1)",2020-09-04,1,Day,39,2:42,14.5,7,Home,Godley,TOR,5,12-27,Loss,8,7,Bass,-----,Cole,BOS,TOR,7,8,Boston Red Sox,179,246,-1.7179487179487178,TOR
,BOS/BOS202009042,"Friday, Sep 4 (2)",2020-09-04,2,Night,40,2:49,14.5,7,Home,Stripling,TOR,5,13-27,Win,2,3,Barnes,+,Taylor,BOS,TOR,3,2,Boston Red Sox,182,248,-1.65,BOS
,BOS/BOS202009050,"Saturday, Sep 5",2020-09-05,1,Night,41,3:41,13.5,9,Home,Bass,TOR,5,14-27,Loss,8,9,,++,Kickham,BOS,TOR,9,8,Boston Red Sox,191,256,-1.5853658536585367,TOR
,BOS/BOS202009060,"Sunday, Sep 6",2020-09-06,1,Day,42,4:23,14.5,9,Home,Hall,TOR,5,14-28,Loss,10,8,Dolis,-,Hatch,BOS,TOR,8,10,Boston Red Sox,199,266,-1.5952380952380953,TOR
,PHI/PHI202009081,"Tuesday, Sep 8 (1)",2020-09-08,1,Day,43,2:49,13.5,7,Away,Barnes,PHI,5,14-29,Loss,6,5,,--,Neris,PHI,BOS,6,5,Boston Red Sox,204,272,-1.5813953488372092,PHI
,PHI/PHI202009082,"Tuesday, Sep 8 (2)",2020-09-08,2,Night,44,2:36,13.5,7,Away,Phelps,PHI,5,15-29,Win,2,5,Walden,+,Mazza,PHI,BOS,2,5,Boston Red Sox,209,274,-1.4772727272727273,BOS
,TBA/TBA202009100,"Thursday, Sep 10",2020-09-10,1,Night,45,3:22,12.5,9,Away,Fairbanks,TBR,5,16-29,Win,3,4,Barnes,++,Weber,TBR,BOS,3,4,Boston Red Sox,213,277,-1.4222222222222223,BOS
,TBA/TBA202009110,"Friday, Sep 11",2020-09-11,1,Night,46,3:37,13.5,9,Away,Hall,TBR,5,16-30,Loss,11,1,,-,Snell,TBR,BOS,11,1,Boston Red Sox,214,288,-1.608695652173913,TBR
,TBA/TBA202009120,"Saturday, Sep 12",2020-09-12,1,Night,47,2:37,14.5,9,Away,Walden,TBR,5,16-31,Loss,5,4,Castillo,--,Glasnow,TBR,BOS,5,4,Boston Red Sox,218,293,-1.5957446808510638,TBR
,TBA/TBA202009130,"Sunday, Sep 13",2020-09-13,1,Day,48,3:11,13.5,9,Away,Fairbanks,TBR,5,17-31,Win,3,6,Barnes,+,Perez,TBR,BOS,3,6,Boston Red Sox,224,296,-1.5,BOS
,MIA/MIA202009150,"Tuesday, Sep 15",2020-09-15,1,Night,49,3:05,13.5,9,Away,Alcantara,MIA,5,18-31,Win,0,2,Barnes,++,Houck,MIA,BOS,0,2,Boston Red Sox,226,296,-1.4285714285714286,BOS
,MIA/MIA202009160,"Wednesday, Sep 16",2020-09-16,1,Night,50,3:35,13.5,9,Away,Kickham,MIA,5,18-32,Loss,8,4,,-,Garcia,MIA,BOS,8,4,Boston Red Sox,230,304,-1.48,MIA
,MIA/MIA202009170,"Thursday, Sep 17",2020-09-17,1,Day,51,3:09,14.0,9,Away,Urena,MIA,5,19-32,Win,3,5,Barnes,+,Eovaldi,MIA,BOS,3,5,Boston Red Sox,235,307,-1.411764705882353,BOS
,BOS/BOS202009180,"Friday, Sep 18",2020-09-18,1,Night,52,4:55,15.0,12,Home,Weber,NYY,5,19-33,Loss,6,5,,-,Loaisiga,BOS,NYY,5,6,Boston Red Sox,240,313,-1.4038461538461537,NYY
,BOS/BOS202009190,"Saturday, Sep 19",2020-09-19,1,Night,53,2:59,16.0,9,Home,Mazza,NYY,5,19-34,Loss,8,0,,--,Happ,BOS,NYY,0,8,Boston Red Sox,240,321,-1.528301886792453,NYY
,BOS/BOS202009200,"Sunday, Sep 20",2020-09-20,1,Day,54,3:22,15.0,9,Home,Garcia,NYY,5,20-34,Win,2,10,,+,Houck,BOS,NYY,10,2,Boston Red Sox,250,323,-1.3518518518518519,BOS
,TEX/TEX202007240,"Friday, Jul 24",2020-07-24,1,Night,1,2:57,0.0,9,Home,Marquez,COL,1,1-0,Win,0,1,Leclerc,+,Lynn,TEX,COL,1,0,Texas Rangers,1,0,1.0,TEX
,TEX/TEX202007250,"Saturday, Jul 25",2020-07-25,1,Day,2,3:34,1.0,9,Home,Minor,COL,2,1-1,Loss,3,2,Davis,-,Bard,TEX,COL,2,3,Texas Rangers,3,3,0.0,COL
,TEX/TEX202007260,"Sunday, Jul 26",2020-07-26,1,Day,3,3:05,1.0,9,Home,Palumbo,COL,3,1-2,Loss,5,2,Davis,--,Freeland,TEX,COL,2,5,Texas Rangers,5,8,-1.0,COL
,TEX/TEX202007280,"Tuesday, Jul 28",2020-07-28,1,Night,4,3:10,1.5,9,Home,Gibson,ARI,4,1-3,Loss,4,1,Bradley,---,Kelly,TEX,ARI,1,4,Texas Rangers,6,12,-1.5,ARI
,TEX/TEX202007290,"Wednesday, Jul 29",2020-07-29,1,Day,5,3:27,0.5,9,Home,Chafin,ARI,3,2-3,Win,4,7,Goody,+,Hernandez,TEX,ARI,7,4,Texas Rangers,13,16,-0.6,TEX
,SFN/SFN202007310,"Friday, Jul 31",2020-07-31,1,Night,6,3:04,1.5,9,Away,Minor,SFG,4,2-4,Loss,9,2,,-,Menez,SFG,TEX,9,2,Texas Rangers,15,25,-1.6666666666666667,SFG
,SFN/SFN202008010,"Saturday, Aug 1",2020-08-01,1,Night,7,3:29,1.5,9,Away,Lyles,SFG,4,2-5,Loss,7,3,,--,Baragar,SFG,TEX,7,3,Texas Rangers,18,32,-2.0,SFG
,SFN/SFN202008020,"Sunday, Aug 2",2020-08-02,1,Day,8,3:04,1.5,9,Away,Triggs,SFG,3,3-5,Win,5,9,,+,Hernandez,SFG,TEX,5,9,Texas Rangers,27,37,-1.25,TEX
,OAK/OAK202008040,"Tuesday, Aug 4",2020-08-04,1,Night,9,2:52,3.0,9,Away,Volquez,OAK,3,3-6,Loss,5,1,,-,Hendriks,OAK,TEX,5,1,Texas Rangers,28,42,-1.5555555555555556,OAK
,OAK/OAK202008050,"Wednesday, Aug 5",2020-08-05,1,Night,10,2:55,4.0,9,Away,Gibaut,OAK,4,3-7,Loss,6,4,Soria,--,McFarland,OAK,TEX,6,4,Texas Rangers,32,48,-1.6,OAK
,OAK/OAK202008060,"Thursday, Aug 6",2020-08-06,1,Day,11,2:39,5.0,9,Away,Minor,OAK,5,3-8,Loss,6,4,Hendriks,---,Fiers,OAK,TEX,6,4,Texas Rangers,36,54,-1.6363636363636365,OAK
,TEX/TEX202008070,"Friday, Aug 7",2020-08-07,1,Night,12,3:38,5.0,9,Home,Canning,LAA,3,4-8,Win,3,4,Montero,+,Lyles,TEX,LAA,4,3,Texas Rangers,40,57,-1.4166666666666667,TEX
,TEX/TEX202008080,"Saturday, Aug 8",2020-08-08,1,Night,13,2:46,5.0,9,Home,Sandoval,LAA,3,5-8,Win,0,2,Montero,++,Volquez,TEX,LAA,2,0,Texas Rangers,42,57,-1.1538461538461537,TEX
,TEX/TEX202008090,"Sunday, Aug 9",2020-08-09,1,Day,14,3:36,5.0,9,Home,Heaney,LAA,2,6-8,Win,3,7,,+++,Lynn,TEX,LAA,7,3,Texas Rangers,49,60,-0.7857142857142857,TEX
,TEX/TEX202008100,"Monday, Aug 10",2020-08-10,1,Night,15,3:18,5.0,9,Home,Gibson,SEA,3,6-9,Loss,10,2,,-,Dunn,TEX,SEA,2,10,Texas Rangers,51,70,-1.2666666666666666,SEA
,TEX/TEX202008110,"Tuesday, Aug 11",2020-08-11,1,Night,16,2:56,4.0,9,Home,Gonzales,SEA,2,7-9,Win,2,4,Montero,+,Volquez,TEX,SEA,4,2,Texas Rangers,55,72,-1.0625,TEX
,TEX/TEX202008120,"Wednesday, Aug 12",2020-08-12,1,Night,17,3:09,4.0,9,Home,Swanson,SEA,2,8-9,Win,4,7,Montero,++,Hernandez,TEX,SEA,7,4,Texas Rangers,62,76,-0.8235294117647058,TEX
,COL/COL202008140,"Friday, Aug 14",2020-08-14,1,Night,18,2:33,4.0,9,Away,Bard,COL,2,9-9,Win,2,3,,+++,Lynn,COL,TEX,2,3,Texas Rangers,65,78,-0.7222222222222222,TEX
,COL/COL202008150,"Saturday, Aug 15",2020-08-15,1,Night,19,3:22,4.0,9,Away,Marquez,COL,2,10-9,Win,4,6,Montero,++++,Gibson,COL,TEX,4,6,Texas Rangers,71,82,-0.5789473684210527,TEX
,COL/COL202008160,"Sunday, Aug 16",2020-08-16,1,Day,20,3:00,5.0,9,Away,Allard,COL,3,10-10,Loss,10,6,Estevez,-,Gray,COL,TEX,10,6,Texas Rangers,77,92,-0.75,COL
,TEX/TEX202008170,"Monday, Aug 17",2020-08-17,1,Night,21,3:07,5.0,9,Home,Lyles,SDP,3,10-11,Loss,14,4,,--,Davies,TEX,SDP,4,14,Texas Rangers,81,106,-1.1904761904761905,SDP
,TEX/TEX202008180,"Tuesday, Aug 18",2020-08-18,1,Day,22,3:36,5.0,9,Home,Minor,SDP,3,10-12,Loss,6,4,Quantrill,---,Stammen,TEX,SDP,4,6,Texas Rangers,85,112,-1.2272727272727273,SDP
,SDN/SDN202008190,"Wednesday, Aug 19",2020-08-19,1,Night,23,3:23,6.0,10,Away,Montero,SDP,3,10-13,Loss,6,3,,----,Hill,SDP,TEX,6,3,Texas Rangers,88,118,-1.3043478260869565,SDP
,SDN/SDN202008200,"Thursday, Aug 20",2020-08-20,1,Night,24,3:59,7.0,10,Away,Garcia,SDP,3,10-14,Loss,8,7,,-----,Johnson,SDP,TEX,8,7,Texas Rangers,95,126,-1.2916666666666667,SDP
,SEA/SEA202008210,"Friday, Aug 21",2020-08-21,1,Night,25,2:41,8.0,9,Away,Allard,SEA,3,10-15,Loss,7,4,Williams,------,Margevicius,SEA,TEX,7,4,Texas Rangers,99,133,-1.36,SEA
,SEA/SEA202008220,"Saturday, Aug 22",2020-08-22,1,Night,26,2:51,8.0,9,Away,Lyles,SEA,3,10-16,Loss,10,1,,-------,Sheffield,SEA,TEX,10,1,Texas Rangers,100,143,-1.6538461538461537,SEA
,SEA/SEA202008230,"Sunday, Aug 23",2020-08-23,1,Day,27,2:14,9.0,9,Away,Minor,SEA,3,10-17,Loss,4,1,Williams,--------,Dunn,SEA,TEX,4,1,Texas Rangers,101,147,-1.7037037037037037,SEA
,TEX/TEX202008240,"Monday, Aug 24",2020-08-24,1,Night,28,2:52,8.0,9,Home,Luzardo,OAK,3,11-17,Win,2,3,Montero,+,Lynn,TEX,OAK,3,2,Texas Rangers,104,149,-1.6071428571428572,TEX
,TEX/TEX202008250,"Tuesday, Aug 25",2020-08-25,1,Night,29,3:15,9.0,9,Home,Gibson,OAK,3,11-18,Loss,10,3,,-,Manaea,TEX,OAK,3,10,Texas Rangers,107,159,-1.793103448275862,OAK
,TEX/TEX202008260,"Wednesday, Aug 26",2020-08-26,1,Night,30,3:08,10.0,9,Home,Allard,OAK,4,11-19,Loss,3,1,Hendriks,--,Fiers,TEX,OAK,1,3,Texas Rangers,108,162,-1.8,OAK
,TEX/TEX202008280,"Friday, Aug 28",2020-08-28,1,Night,31,3:10,9.5,9,Home,McGee,LAD,3,12-19,Win,2,6,,+,Hernandez,TEX,LAD,6,2,Texas Rangers,114,164,-1.6129032258064515,TEX
,TEX/TEX202008290,"Saturday, Aug 29",2020-08-29,1,Night,32,3:36,9.0,9,Home,Lynn,LAD,3,12-20,Loss,7,4,Jansen,-,Treinen,TEX,LAD,4,7,Texas Rangers,118,171,-1.65625,LAD
,TEX/TEX202008300,"Sunday, Aug 30",2020-08-30,1,Day,33,3:40,9.5,9,Home,Gibson,LAD,4,12-21,Loss,7,2,,--,Alexander,TEX,LAD,2,7,Texas Rangers,120,178,-1.7575757575757576,LAD
,HOU/HOU202009010,"Tuesday, Sep 1",2020-09-01,1,Night,34,3:28,9.0,10,Away,Taylor,HOU,4,13-21,Win,5,6,Montero,+,Hernandez,HOU,TEX,5,6,Texas Rangers,126,183,-1.6764705882352942,TEX
,HOU/HOU202009020,"Wednesday, Sep 2",2020-09-02,1,Night,35,2:27,9.5,9,Away,Allard,HOU,4,13-22,Loss,2,1,Pressly,-,Javier,HOU,TEX,2,1,Texas Rangers,127,185,-1.6571428571428573,HOU
,HOU/HOU202009030,"Thursday, Sep 3",2020-09-03,1,Day,36,3:11,10.0,9,Away,Lynn,HOU,4,13-23,Loss,8,4,,--,Greinke,HOU,TEX,8,4,Texas Rangers,131,193,-1.7222222222222223,HOU
,SEA/SEA202009040,"Friday, Sep 4",2020-09-04,1,Night,37,2:56,10.0,9,Away,Cody,SEA,4,13-24,Loss,6,3,,---,Kikuchi,SEA,TEX,6,3,Texas Rangers,134,199,-1.7567567567567568,SEA
,SEA/SEA202009050,"Saturday, Sep 5",2020-09-05,1,Night,38,3:04,11.0,9,Away,Hernandez,SEA,5,13-25,Loss,5,3,Ramirez,----,Gerber,SEA,TEX,5,3,Texas Rangers,137,204,-1.763157894736842,SEA
,SEA/SEA202009060,"Sunday, Sep 6",2020-09-06,1,Day,39,2:45,11.0,9,Away,Lyles,SEA,5,13-26,Loss,4,3,Hirano,-----,Dunn,SEA,TEX,4,3,Texas Rangers,140,208,-1.7435897435897436,SEA
,SEA/SEA202009070,"Monday, Sep 7",2020-09-07,1,Day,40,3:00,12.0,9,Away,Allard,SEA,5,13-27,Loss,8,4,Ramirez,------,Gonzales,SEA,TEX,8,4,Texas Rangers,144,216,-1.8,SEA
,TEX/TEX202009080,"Tuesday, Sep 8",2020-09-08,1,Night,41,2:52,11.5,9,Home,Heaney,LAA,5,14-27,Win,1,7,,+,Lynn,TEX,LAA,7,1,Texas Rangers,151,217,-1.6097560975609757,TEX
,TEX/TEX202009090,"Wednesday, Sep 9",2020-09-09,1,Night,42,3:38,11.5,9,Home,Teheran,LAA,5,15-27,Win,3,7,,++,King,TEX,LAA,7,3,Texas Rangers,158,220,-1.4761904761904763,TEX
,TEX/TEX202009100,"Thursday, Sep 10",2020-09-10,1,Day,43,3:04,12.5,9,Home,Gibson,LAA,5,15-28,Loss,6,2,,-,Bundy,TEX,LAA,2,6,Texas Rangers,160,226,-1.5348837209302326,LAA
,TEX/TEX202009110,"Friday, Sep 11",2020-09-11,1,Night,44,3:22,13.5,9,Home,Garcia,OAK,5,15-29,Loss,10,6,,--,Fiers,TEX,OAK,6,10,Texas Rangers,166,236,-1.5909090909090908,OAK
,TEX/TEX202009121,"Saturday, Sep 12 (1)",2020-09-12,1,Day,45,1:58,13.5,7,Home,Jefferies,OAK,5,16-29,Win,2,5,Montero,+,Benjamin,TEX,OAK,5,2,Texas Rangers,171,238,-1.488888888888889,TEX
,TEX/TEX202009122,"Saturday, Sep 12 (2)",2020-09-12,2,Night,46,2:59,13.5,7,Home,Allard,OAK,5,16-30,Loss,10,1,,-,Bassitt,TEX,OAK,1,10,Texas Rangers,172,248,-1.6521739130434783,OAK
,TEX/TEX202009130,"Sunday, Sep 13",2020-09-13,1,Day,47,2:57,12.5,9,Home,Montas,OAK,5,17-30,Win,3,6,,+,Lynn,TEX,OAK,6,3,Texas Rangers,178,251,-1.553191489361702,TEX
,HOU/HOU202009150,"Tuesday, Sep 15",2020-09-15,1,Night,48,3:00,12.5,9,Away,Goody,HOU,5,17-31,Loss,4,1,Pressly,-,Urquidy,HOU,TEX,4,1,Texas Rangers,179,255,-1.5833333333333333,HOU
,HOU/HOU202009160,"Wednesday, Sep 16",2020-09-16,1,Night,49,2:36,12.5,9,Away,Pressly,HOU,5,18-31,Win,0,1,,+,Gibson,HOU,TEX,0,1,Texas Rangers,180,255,-1.530612244897959,TEX
,HOU/HOU202009170,"Thursday, Sep 17",2020-09-17,1,Night,50,2:33,13.0,9,Away,Lyles,HOU,5,18-32,Loss,2,1,Raley,-,Valdez,HOU,TEX,2,1,Texas Rangers,181,257,-1.52,HOU
,ANA/ANA202009180,"Friday, Sep 18",2020-09-18,1,Night,51,2:55,14.0,9,Away,Benjamin,LAA,5,18-33,Loss,6,2,,--,Barria,LAA,TEX,6,2,Texas Rangers,183,263,-1.5686274509803921,LAA
